180.501,1230.93,1382.41,125.149,1628.06,1417.58,-26.766,1803.32,1148.31,-281.851,1739.94,1169.97,-252.062,1679.75,1192.24,-352.818,1689.54,1216.14,-307.989,1664.34,1208.75
184.322,1223.43,1382.67,127.223,1620.45,1417.33,-24.7419,1796.54,1148.92,-279.869,1733.34,1171.04,-250.141,1673.21,1193.37,-350.896,1683.1,1217.38,-306.067,1657.87,1210
187.997,1215.93,1383.06,129.261,1612.83,1417.17,-22.7471,1789.7,1149.58,-277.903,1726.66,1172.11,-248.244,1666.6,1194.52,-349.001,1676.57,1218.6,-304.165,1651.31,1211.25
191.523,1208.45,1383.57,131.267,1605.23,1417.11,-20.785,1782.83,1150.3,-275.959,1719.91,1173.2,-246.372,1659.92,1195.68,-347.136,1669.96,1219.84,-302.283,1644.68,1212.51
194.896,1201.02,1384.2,133.246,1597.68,1417.16,-18.8595,1775.95,1151.1,-274.04,1713.12,1174.32,-244.526,1653.19,1196.86,-345.303,1663.28,1221.08,-300.425,1638,1213.8
198.114,1193.66,1384.96,135.203,1590.18,1417.3,-16.975,1769.07,1151.98,-272.154,1706.29,1175.48,-242.709,1646.43,1198.07,-343.503,1656.56,1222.35,-298.59,1631.28,1215.1
201.176,1186.38,1385.83,137.142,1582.76,1417.56,-15.1365,1762.22,1152.94,-270.308,1699.45,1176.68,-240.923,1639.65,1199.31,-341.74,1649.8,1223.65,-296.781,1624.52,1216.44
204.082,1179.2,1386.8,139.069,1575.45,1417.91,-13.3488,1755.41,1153.99,-268.506,1692.61,1177.94,-239.169,1632.86,1200.58,-340.015,1643.01,1224.99,-295.001,1617.76,1217.81
206.833,1172.14,1387.87,140.988,1568.25,1418.36,-11.6171,1748.66,1155.13,-266.757,1685.78,1179.25,-237.451,1626.08,1201.89,-338.331,1636.21,1226.37,-293.25,1610.99,1219.22
209.433,1165.22,1389.02,142.903,1561.19,1418.89,-9.94621,1742,1156.36,-265.065,1679,1180.64,-235.77,1619.34,1203.23,-336.688,1629.42,1227.8,-291.531,1604.25,1220.67
211.885,1158.44,1390.24,144.817,1554.28,1419.51,-8.34044,1735.44,1157.69,-263.436,1672.26,1182.09,-234.129,1612.63,1204.6,-335.089,1622.64,1229.29,-289.844,1597.53,1222.16
214.195,1151.82,1391.51,146.733,1547.53,1420.21,-6.80364,1728.99,1159.1,-261.872,1665.58,1183.61,-232.528,1605.97,1206.02,-333.533,1615.9,1230.83,-288.193,1590.85,1223.69
216.369,1145.38,1392.83,148.653,1540.95,1420.96,-5.33887,1722.67,1160.6,-260.378,1658.98,1185.19,-230.97,1599.39,1207.46,-332.02,1609.19,1232.43,-286.576,1584.23,1225.26
218.416,1139.12,1394.16,150.578,1534.57,1421.77,-3.94841,1716.5,1162.18,-258.953,1652.47,1186.85,-229.455,1592.88,1208.93,-330.55,1602.54,1234.08,-284.995,1577.68,1226.86
220.345,1133.05,1395.51,152.51,1528.38,1422.62,-2.63363,1710.48,1163.83,-257.598,1646.07,1188.57,-227.984,1586.47,1210.43,-329.122,1595.95,1235.78,-283.451,1571.21,1228.5
222.165,1127.17,1396.84,154.447,1522.39,1423.5,-1.39511,1704.63,1165.54,-256.31,1639.77,1190.35,-226.559,1580.17,1211.95,-327.736,1589.45,1237.54,-281.944,1564.84,1230.17
223.887,1121.49,1398.15,156.388,1516.61,1424.41,-0.232598,1698.95,1167.31,-255.088,1633.6,1192.18,-225.179,1573.98,1213.49,-326.389,1583.03,1239.34,-280.474,1558.56,1231.86
225.522,1116.01,1399.42,158.331,1511.04,1425.32,0.854828,1693.44,1169.13,-253.929,1627.56,1194.06,-223.846,1567.92,1215.04,-325.082,1576.71,1241.18,-279.042,1552.4,1233.56
227.083,1110.74,1400.65,160.273,1505.68,1426.25,1.86869,1688.12,1170.97,-252.829,1621.66,1195.97,-222.559,1562,1216.6,-323.813,1570.51,1243.05,-277.65,1546.37,1235.28
228.579,1105.67,1401.8,162.209,1500.54,1427.17,2.81096,1682.99,1172.84,-251.785,1615.9,1197.9,-221.32,1556.23,1218.16,-322.583,1564.42,1244.94,-276.297,1540.47,1237.01
230.023,1100.8,1402.89,164.136,1495.61,1428.08,3.68396,1678.04,1174.72,-250.793,1610.3,1199.85,-220.129,1550.61,1219.72,-321.392,1558.48,1246.84,-274.987,1534.72,1238.73
231.426,1096.13,1403.89,166.049,1490.88,1428.97,4.49021,1673.27,1176.6,-249.85,1604.86,1201.79,-218.987,1545.15,1221.27,-320.242,1552.68,1248.76,-273.72,1529.13,1240.44
232.797,1091.67,1404.81,167.941,1486.37,1429.85,5.23237,1668.69,1178.46,-248.954,1599.58,1203.73,-217.897,1539.86,1222.81,-319.134,1547.03,1250.66,-272.501,1523.69,1242.13
234.145,1087.4,1405.62,169.807,1482.05,1430.7,5.91311,1664.3,1180.31,-248.104,1594.48,1205.65,-216.859,1534.75,1224.34,-318.071,1541.55,1252.55,-271.33,1518.43,1243.81
235.48,1083.33,1406.35,171.642,1477.94,1431.52,6.53508,1660.08,1182.12,-247.299,1589.55,1207.53,-215.875,1529.81,1225.84,-317.057,1536.25,1254.42,-270.213,1513.34,1245.45
236.808,1079.45,1406.97,173.439,1474.02,1432.32,7.1009,1656.04,1183.89,-246.54,1584.8,1209.37,-214.947,1525.07,1227.31,-316.095,1531.14,1256.26,-269.153,1508.44,1247.06
238.136,1075.75,1407.49,175.193,1470.28,1433.08,7.61309,1652.18,1185.62,-245.827,1580.24,1211.17,-214.077,1520.51,1228.75,-315.189,1526.21,1258.05,-268.154,1503.72,1248.63
239.467,1072.23,1407.92,176.899,1466.73,1433.82,8.0741,1648.48,1187.29,-245.161,1575.86,1212.9,-213.267,1516.14,1230.15,-314.344,1521.49,1259.8,-267.219,1499.2,1250.15
240.805,1068.89,1408.25,178.552,1463.35,1434.52,8.48633,1644.94,1188.91,-244.545,1571.68,1214.57,-212.519,1511.97,1231.52,-313.564,1516.97,1261.48,-266.352,1494.88,1251.62
242.152,1065.71,1408.5,180.148,1460.14,1435.19,8.85218,1641.56,1190.47,-243.98,1567.69,1216.16,-211.834,1507.99,1232.84,-312.853,1512.67,1263.1,-265.557,1490.76,1253.04
243.509,1062.7,1408.66,181.683,1457.08,1435.83,9.17403,1638.34,1191.97,-243.468,1563.9,1217.68,-211.214,1504.21,1234.12,-312.216,1508.57,1264.65,-264.837,1486.84,1254.39
244.873,1059.84,1408.74,183.156,1454.19,1436.44,9.45429,1635.26,1193.41,-243.01,1560.3,1219.12,-210.658,1500.62,1235.35,-311.655,1504.69,1266.12,-264.193,1483.12,1255.69
246.242,1057.13,1408.75,184.564,1451.43,1437.02,9.69546,1632.32,1194.79,-242.609,1556.89,1220.47,-210.167,1497.21,1236.53,-311.172,1501.03,1267.5,-263.628,1479.6,1256.91
247.612,1054.56,1408.7,185.907,1448.82,1437.58,9.9001,1629.51,1196.11,-242.263,1553.68,1221.75,-209.741,1494,1237.66,-310.769,1497.57,1268.79,-263.141,1476.28,1258.07
248.98,1052.12,1408.59,187.184,1446.34,1438.1,10.0709,1626.84,1197.37,-241.972,1550.65,1222.94,-209.377,1490.96,1238.74,-310.446,1494.33,1270,-262.733,1473.15,1259.16
250.339,1049.81,1408.44,188.394,1443.97,1438.6,10.2106,1624.29,1198.58,-241.734,1547.8,1224.05,-209.074,1488.11,1239.76,-310.2,1491.28,1271.1,-262.401,1470.21,1260.17
251.682,1047.62,1408.25,189.541,1441.73,1439.07,10.322,1621.85,1199.74,-241.548,1545.14,1225.08,-208.828,1485.42,1240.73,-310.03,1488.44,1272.12,-262.143,1467.45,1261.11
